compn,pKa,correct name,reference,smiles,smarts,inchi,inchiKey
7nitro8oh1234tetrahnaphtalen1one_neut->an,7.95,"1,2,3,4-Tetrahydronaphthalen-1-one, 8-hydroxy-7-nitro-","L. B. Magnusson, C. Postmus, C. A. Craig, J. Am. Chem. Soc., 85, 1711 (1963)",['[H]Oc1c2c(c([H])c([H])c1[N+](=O)[O-])C([H])([H])C([H])([H])C([H])([H])C2=O'],['[#8]=[#6]1-[#6@@](-[#6@](-[#6@](-[#6]2:[#6]-1:[#6](-[#8]-[H]):[#6](-[#7+](=[#8])-[#8-]):[#6](:[#6]:2-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H]'],"['InChI=1S/C10H9NO4/c12-8-3-1-2-6-4-5-7(11(14)15)10(13)9(6)8/h4-5,13H,1-3H2']",['AYORUTMZIUZUQO-UHFFFAOYSA-N']
3me2acetamidobenzoic_neut->an,4.05,"benzoic acid, 2-acetylamino-3-methyl-","D. Peltier, Bull. Soc. Chim. Fr., 1958, 994.",['[H]OC(=O)c1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])C(=O)C([H])([H])[H]'],"['[#8]=[#6](-[#8]-[H])-[#6]1:[#6](-[#7](-[#6](=[#8])-[#6@](-[H])(-[H])-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[#6@@](-[H])(-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#6](-[#7](-[#6](=[#8])-[#6@](-[H])(-[H])-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[#6@@](-[H])(-[H])-[H])-[H]']","['InChI=1S/C10H11NO3/c1-6-4-3-5-8(10(13)14)9(6)11-7(2)12/h3-5H,1-2H3,(H,11,12)(H,13,14)']",['LUSVQRVZKWYZSU-UHFFFAOYSA-N']
5me2acetamidobenzoic_neut->an,3.73,"benzoic acid, 2-acetylamino-5-methyl-","D. Peltier, Bull. Soc. Chim. Fr., 1958, 994.",['[H]OC(=O)c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H]'],"['[#8](-[#6](=[#8])-[#6]1:[#6](-[#7](-[#6](=[#8])-[#6@](-[H])(-[H])-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[H])-[#6@@](-[H])(-[H])-[H])-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#6](-[#7](-[#6](=[#8])-[#6@](-[H])(-[H])-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[H])-[#6@@](-[H])(-[H])-[H])-[H])-[H]']","['InChI=1S/C10H11NO3/c1-6-3-4-9(11-7(2)12)8(5-6)10(13)14/h3-5H,1-2H3,(H,11,12)(H,13,14)']",['XQQLTBPENCZOIE-UHFFFAOYSA-N']
3tebu246trinitrophenol_neut->an,1.59,"phenol, 3-tert-butyl-2,4,6-trinitro-","P.J. Pearce, R. J. J. Simkins, Can.J.Chem. 46, 241, (1968)",['[H]Oc1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[N+](=O)[O-]'],['[#8](-[#6]1:[#6](-[#7+](=[#8])-[#8-]):[#6](-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H]):[#6](-[#7+](=[#8])-[#8-]):[#6](:[#6]:1-[#7+](=[#8])-[#8-])-[H])-[H]'],"['InChI=1S/C10H11N3O7/c1-10(2,3)7-5(11(15)16)4-6(12(17)18)9(14)8(7)13(19)20/h4,14H,1-3H3']",['KXMWKIYCCARFCR-UHFFFAOYSA-N']
3oh4pmeophenylcyclobutenedione_neut->an,2.05,"cyclobutenedione, 3-hydroxy-4-(p-methoxyphenyl)-","W. Broser, M. Seekamp, Tetrahedron Lett. 1966, 6337",['[H]Oc1c(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c(=O)c1=O'],['[#8](-[#6]1:[#6](-[#6]2:[#6](:[#6](:[#6](-[#8]-[#6@](-[H])(-[H])-[H]):[#6](:[#6]:2-[H])-[H])-[H])-[H]):[#6](=[#8]):[#6]:1=[#8])-[H]'],"['InChI=1S/C11H8O4/c1-15-7-4-2-6(3-5-7)8-9(12)11(14)10(8)13/h2-5,12H,1H3']",['SEBCWZKMQUDFJU-UHFFFAOYSA-N']
6cl4phpyridin21hone_cation->neut,-0.1,"pyridin-2(1H)-one, 6-chloro-4-phenyl-","G. Simchen, Chem. Ver. 103 398 (1970)",['[H]c1c([H])c([H])c(-c2c([H])c(Cl)n([H])c(=O)c2[H])c([H])c1[H]'],['[#17]-[#6]1:[#7](:[#6](=[#8]):[#6](:[#6](-[#6]2:[#6](:[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H])-[H]):[#6]:1-[H])-[H])-[H]'],"['InChI=1S/C11H8ClNO/c12-10-6-9(7-11(14)13-10)8-4-2-1-3-5-8/h1-7H,(H,13,14)']",['GFGDKLZHRLWMNN-UHFFFAOYSA-N']
6cl4phpyridin21hone_neut->an,7.32,"pyridin-2(1H)-one, 6-chloro-4-phenyl-","G. Simchen, Chem. Ver. 103 398 (1970)",['[H]c1c([H])c([H])c(-c2c([H])c(Cl)n([H])c(=O)c2[H])c([H])c1[H]'],['[#17]-[#6]1:[#7](:[#6](=[#8]):[#6](:[#6](-[#6]2:[#6](:[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H])-[H]):[#6]:1-[H])-[H])-[H]'],"['InChI=1S/C11H8ClNO/c12-10-6-9(7-11(14)13-10)8-4-2-1-3-5-8/h1-7H,(H,13,14)']",['GFGDKLZHRLWMNN-UHFFFAOYSA-N']
22pbiphenol_neut->an,7.56,"Biphenyl-2,2'-diol","H.Musso, H. G. Matthies, Chem. Ber. 94, 356 (1961)",['[H]Oc1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1O[H]'],['[#8](-[#6]1:[#6](-[#6]2:[#6](-[#8]-[H]):[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]'],"['InChI=1S/C12H10O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8,13-14H']",['IMHDGJOMLMDPJN-UHFFFAOYSA-N']
22pbiphenol_an->2an,11.8,"Biphenyl-2,2'-diol","H.Musso, H. G. Matthies, Chem. Ber. 94, 356 (1961)",['[H]Oc1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1O[H]'],['[#8](-[#6]1:[#6](-[#6]2:[#6](-[#8]-[H]):[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]'],"['InChI=1S/C12H10O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8,13-14H']",['IMHDGJOMLMDPJN-UHFFFAOYSA-N']
4clbiphenyl3ol_neut->an,8.07,"biphenyl-3-ol, 4-chloro-","H.N. Simpson, C. K. Hancock, E. A. Meyers, J. Org. Chem. 30, 2678 (1965)",['[H]Oc1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1Cl'],['[#17]-[#6]1:[#6](-[#8]-[H]):[#6](:[#6](-[#6]2:[#6](:[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H])-[H]):[#6](:[#6]:1-[H])-[H])-[H]'],"['InChI=1S/C12H9ClO/c13-11-7-6-10(8-12(11)14)9-4-2-1-3-5-9/h1-8,14H']",['JLOLMJZKXRFOOE-UHFFFAOYSA-N']
3nitrobiphenyl4ol_neut->an,6.73,"biphenyl-4-ol, 3-nitro-","M. Rapoport, C. K. Hancock, E. A. Meyers, J. Am. Chem. Soc. 83, 3489, (1961)",['[H]Oc1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[N+](=O)[O-]'],['[#8](-[#6]1:[#6](-[#7+](=[#8])-[#8-]):[#6](:[#6](-[#6]2:[#6](:[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H])-[H]):[#6](:[#6]:1-[H])-[H])-[H])-[H]'],"['InChI=1S/C12H9NO3/c14-12-7-6-10(8-11(12)13(15)16)9-4-2-1-3-5-9/h1-8,14H']",['JDDNJJBXFOLPKX-UHFFFAOYSA-N']
4nitrobiphenyl3ol_neut->an,6.74,"biphenyl-3-ol, 4-nitro-","C. K. Hancock, A. D. H. Clague, J. Am. Chem. Soc. 86, 4942, (1964).",['[H]Oc1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[N+](=O)[O-]'],['[#8](-[#6]1:[#6](:[#6](-[#6]2:[#6](:[#6](:[#6](:[#6](:[#6]:2-[H])-[H])-[H])-[H])-[H]):[#6](:[#6](:[#6]:1-[#7+](=[#8])-[#8-])-[H])-[H])-[H])-[H]'],"['InChI=1S/C12H9NO3/c14-12-8-10(6-7-11(12)13(15)16)9-4-2-1-3-5-9/h1-8,14H']",['HYPKGPVDQYUOSV-UHFFFAOYSA-N']
betaproline_cation->neut,3.02,3-Pyrrolidinecarboxylic acid,"A. Foucaud, H. Person, M. Duclos, Bull. Soc. Chim. Fr. 1965, 2552","['[H]OC(=O)[C@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]', '[H]C1([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@]1([H])C(=O)[O-]', '[H]C1([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]1([H])C(=O)[O-]', '[H]OC(=O)[C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]']","['[#8]=[#6](-[#8]-[H])-[#6@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6@@]1(-[#6@](-[#6@@](-[#7@@+](-[#6@]-1(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6@]1(-[#6@](-[#6@@](-[#7@@+](-[#6@]-1(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6@@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6@@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H]']","['InChI=1S/C5H9NO2/c7-5(8)4-1-2-6-3-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1', 'InChI=1S/C5H9NO2/c7-5(8)4-1-2-6-3-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1']","['JAEIBKXSIXOLOL-BYPYZUCNSA-N', 'JAEIBKXSIXOLOL-SCSAIBSYSA-N']"
betaproline_neut->an,8.96,3-Pyrrolidinecarboxylic acid,"A. Foucaud, H. Person, M. Duclos, Bull. Soc. Chim. Fr. 1965, 2552","['[H]OC(=O)[C@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]', '[H]C1([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@]1([H])C(=O)[O-]', '[H]C1([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]1([H])C(=O)[O-]', '[H]OC(=O)[C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]']","['[#8]=[#6](-[#8]-[H])-[#6@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6@@]1(-[#6@](-[#6@@](-[#7@@+](-[#6@]-1(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6@]1(-[#6@](-[#6@@](-[#7@@+](-[#6@]-1(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6@@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6@@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6@]1(-[#6@](-[#6@@](-[#7](-[#6@]-1(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H]']","['InChI=1S/C5H9NO2/c7-5(8)4-1-2-6-3-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1', 'InChI=1S/C5H9NO2/c7-5(8)4-1-2-6-3-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1']","['JAEIBKXSIXOLOL-BYPYZUCNSA-N', 'JAEIBKXSIXOLOL-SCSAIBSYSA-N']"
4nitro26ditbuphenol_neut->an,6.65,"phenol, 2,6-di-tert-butyl-4-nitro-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([N+](=O)[O-])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H]):[#6](:[#6](-[#7+](=[#8])-[#8-]):[#6](:[#6]:1-[#6@@](-[#6@](-[H])(-[H])-[H])(-[#6@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H])-[H])-[H])-[H]'],"['InChI=1S/C14H21NO3/c1-13(2,3)10-7-9(15(17)18)8-11(12(10)16)14(4,5)6/h7-8,16H,1-6H3']",['FCGKUUOTWLWJHE-UHFFFAOYSA-N']
4br26ditbuphenol_neut->an,10.83,"phenol, 4-bromo-2,6-di-tert-butyl-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(Br)c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#35]-[#6]1:[#6](:[#6](-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H]):[#6](-[#8]-[H]):[#6](-[#6@@](-[#6@](-[H])(-[H])-[H])(-[#6@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H]):[#6]:1-[H])-[H]'],"['InChI=1S/C14H21BrO/c1-13(2,3)10-7-9(15)8-11(12(10)16)14(4,5)6/h7-8,16H,1-6H3']",['SSQQUEKFNSJLKX-UHFFFAOYSA-N']
4me26ditbuphenol_neut->an,12.23,"phenol, 2,6-di-tert-butyl-4-methyl-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@](-[#6@](-[H])(-[H])-[H])(-[#6@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[#6@@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H])-[H])-[#6@](-[H])(-[H])-[H])-[H])-[H]'],"['InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3']",['NLZUEZXRPGMBCV-UHFFFAOYSA-N']
4meo26ditbuphenol_neut->an,12.15,"phenol, 2,6-di-tert-butyl-4-methoxy-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@@](-[#6@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H]):[#6](:[#6](-[#8]-[#6@](-[H])(-[H])-[H]):[#6](:[#6]:1-[#6@](-[#6@](-[H])(-[H])-[H])(-[#6@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H])-[H])-[H])-[H]'],"['InChI=1S/C15H24O2/c1-14(2,3)11-8-10(17-7)9-12(13(11)16)15(4,5)6/h8-9,16H,1-7H3']",['SLUKQUGVTITNSY-UHFFFAOYSA-N']
4cn26ditbuphenol_neut->an,8.7,"benzenecarbonitrile, 3,5-di-tert-butyl-4-hydroxy-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C#N)c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H])-[H])-[#6]#[#7])-[H])-[H]'],"['InChI=1S/C15H21NO/c1-14(2,3)11-7-10(9-16)8-12(13(11)17)15(4,5)6/h7-8,17H,1-6H3']",['AKXIIOLURNATOC-UHFFFAOYSA-N']
4crbxm26ditbuphenol_neut->an,9.53,"benzenecarboxamide, 3,5-di-tert-butyl-4-hydroxy-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(=O)N([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@](-[#6@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H])-[H])-[#6](=[#8])-[#7](-[H])-[H])-[H])-[H]'],"['InChI=1S/C15H23NO2/c1-14(2,3)10-7-9(13(16)18)8-11(12(10)17)15(4,5)6/h7-8,17H,1-6H3,(H2,16,18)']",['DGZQOKRGJUFPQC-UHFFFAOYSA-N']
4acet26ditbuphenol_neut->an,8.68,"acetophenone, 3,5-di-tert-butyl-4-hydroxy-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(=O)C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H]):[#6](:[#6](:[#6](:[#6]:1-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H])-[H])-[#6](=[#8])-[#6@](-[H])(-[H])-[H])-[H])-[H]'],"['InChI=1S/C16H24O2/c1-10(17)11-8-12(15(2,3)4)14(18)13(9-11)16(5,6)7/h8-9,18H,1-7H3']",['WGJPGMJLARWHRK-UHFFFAOYSA-N']
33diphe25pyrrolidinedione_neut->an,8.25,"2,5-Pyrrolidinedione, 3,3-diphenyl-","A. Foucaud, H. Person, M. Duclos, Bull. Soc. Chim. Fr. 1965, 2552",['[H]c1c([H])c([H])c(C2(c3c([H])c([H])c([H])c([H])c3[H])C(=O)N([H])C(=O)C2([H])[H])c([H])c1[H]'],['[#8]=[#6]1-[#7](-[#6](=[#8])-[#6@@](-[#6@]-1(-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H])(-[H])-[H])-[H]'],"['InChI=1S/C16H13NO2/c18-14-11-16(15(19)17-14,12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10H,11H2,(H,17,18,19)']",['NQCRYUGXPSKTBG-UHFFFAOYSA-N']
246tritbuphenol_neut->an,12.19,"phenol, 2,4,6-tri-tert-butyl-","L. A. Cohen, W. M. Jones, J. Am. Chem. Soc., 85, 3397 (1963).",['[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]'],['[#8](-[#6]1:[#6](-[#6@](-[#6@](-[H])(-[H])-[H])(-[#6@](-[H])(-[H])-[H])-[#6@](-[H])(-[H])-[H]):[#6](:[#6](-[#6@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H]):[#6](:[#6]:1-[#6@@](-[#6@@](-[H])(-[H])-[H])(-[#6@@](-[H])(-[H])-[H])-[#6@@](-[H])(-[H])-[H])-[H])-[H])-[H]'],"['InChI=1S/C18H30O/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3']",['PFEFOYRSMXVNEL-UHFFFAOYSA-N']
3oh4mecyclobutenedione_neut->an,0.24,"cyclobutenedione, 3-hydroxy-4-methyl-","E. Patton, R. West, J. Am. Chem. Soc. 95, 8703 (1973)",['[H]Oc1c(C([H])([H])[H])c(=O)c1=O'],['[#8](-[#6]1:[#6](:[#6](=[#8]):[#6]:1=[#8])-[#6@](-[H])(-[H])-[H])-[H]'],"['InChI=1S/C5H4O3/c1-2-3(6)5(8)4(2)7/h6H,1H3']",['JRJQBJOVGCNYHI-UHFFFAOYSA-N']
cyclopentenone_neut->an,9.14,"2-Cyclopentenone, 2-hydroxy-","G. Schwarzenbach, C. Wittwer, Helv. Chim. Acta, 30, 663 (1947)",['[H]OC1=C([H])C([H])([H])C([H])([H])C1=O'],['[#8](-[#6]1-[#6](=[#8])-[#6@@](-[#6@](-[#6]=1-[H])(-[H])-[H])(-[H])-[H])-[H]'],"['InChI=1S/C5H6O2/c6-4-2-1-3-5(4)7/h2,6H,1,3H2']",['WOPKYMRPOKFYNI-UHFFFAOYSA-N']
bromodinitromethane_neut->an,3.47,"methane, bromodinitro-","T.N. Hall, J. Org. Chem. 29, 3587 (1964)",['[H]C(Br)([N+](=O)[O-])[N+](=O)[O-]'],['[#35]-[#6@](-[#7+](=[#8])-[#8-])(-[#7+](=[#8])-[#8-])-[H]'],['InChI=1S/CHBrN2O4/c2-1(3(5)6)4(7)8/h1H'],['GJPMCGKOSHNWNL-UHFFFAOYSA-N']
22diclethanol_neut->an,12.89,"ethanol, 2,2-dichloro-","P. Ballinger, F. A. Long, J. Am. Chem. Soc. 82, 795 (1960)",['[H]OC([H])([H])C([H])(Cl)Cl'],['[#17]-[#6@@](-[#17])(-[#6@@](-[#8]-[H])(-[H])-[H])-[H]'],"['InChI=1S/C2H4Cl2O/c3-2(4)1-5/h2,5H,1H2']",['IDJOCJAIQSKSOP-UHFFFAOYSA-N']
2clethanol_neut->an,14.31,"ethanol, 2-chloro-","P. Ballinger, F. A. Long, J. Am. Chem. Soc. 82, 795 (1960)",['[H]OC([H])([H])C([H])([H])Cl'],['[#17]-[#6@](-[#6@@](-[#8]-[H])(-[H])-[H])(-[H])-[H]'],"['InChI=1S/C2H5ClO/c3-1-2-4/h4H,1-2H2']",['SZIFAVKTNFCBPC-UHFFFAOYSA-N']
dithiolanetetraoxide_neut->an,13.9,"1,3-Dithiacyclopentane, 1,1,3,3-tetraoxide-","E.J. Corey, H. Konig, T. H. Lowry, Tetrahedorn Lett. 1962, 515",['[H]C1([H])C([H])([H])S(=O)(=O)C([H])([H])S1(=O)=O'],['[#8]=[#16@]1(=[#8])-[#6@@](-[#16@](=[#8])(=[#8])-[#6@](-[#6@@]-1(-[H])-[H])(-[H])-[H])(-[H])-[H]'],"['InChI=1S/C3H6O4S2/c4-8(5)1-2-9(6,7)3-8/h1-3H2']",['DQLOTKZORORBPO-UHFFFAOYSA-N']
isothiazole2hone_cation->neut,0.33,Isothiazol-3(2H)-one,"W.D. Crow, I. Gosney, Aust. J. Chem. 20, 2729 (1967)",['[H]c1[s+]n([H])c([O-])c1[H]'],['[#16]1:[#7](:[#6](-[#8-]):[#6](:[#6]:1-[H])-[H])-[H]'],"['InChI=1S/C3H3NOS/c5-3-1-2-6-4-3/h1-2,4H']",['YQOINKOGUQUBTB-UHFFFAOYSA-N']
dithiacyclohexanetetraoxide_neut->an,12.61,"1,3-Dithiacyclohexane-1,1,3,3-tetraoxide","E.J. Corey, H. Konig, T. H. Lowry, Tetrahedorn Lett. 1962, 515",['[H]C1([H])C([H])([H])S(=O)(=O)C([H])([H])S(=O)(=O)C1([H])[H]'],['[#8]=[#16@@]1(=[#8])-[#6@@](-[#16@@](=[#8])(=[#8])-[#6@](-[#6@](-[#6@@]-1(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H]'],"['InChI=1S/C4H8O4S2/c5-9(6)2-1-3-10(7,8)4-9/h1-4H2']",['YIMCEGNLWJUWNH-UHFFFAOYSA-N']
biscf3cl3methanol_neut->an,5.1,"2-Propanol, 1,1,1-trichloro-3,3,3-trifluoro-2-trifluoromethyl-","R. Filler, R. M. Schure, J. Org. Chem. 32, 1217 (1967)",['[H]OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl'],['[#17]-[#6@](-[#17])(-[#17])-[#6@@](-[#8]-[H])(-[#6@](-[#9])(-[#9])-[#9])-[#6@](-[#9])(-[#9])-[#9]'],"['InChI=1S/C4HCl3F6O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H']",['AMCTWDASUQVRCQ-UHFFFAOYSA-N']
8f1clterbutanol_neut->an,5.3,"2-Propanol, 1-chloro-1,1,3,3,3-pentafluoro-2-trifluoromethyl-","R. Filler, R. M. Schure, J. Org. Chem. 32, 1217 (1967)",['[H]OC(C(F)(F)F)(C(F)(F)F)C(F)(F)Cl'],['[#17]-[#6@@](-[#9])(-[#9])-[#6@@](-[#8]-[H])(-[#6@@](-[#9])(-[#9])-[#9])-[#6@](-[#9])(-[#9])-[#9]'],"['InChI=1S/C4HClF8O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H']",['NYMLVPSRCHELKT-UHFFFAOYSA-N']
